employee_id,name,department,salary_level,actual_salary,turnover,satisfaction,evaluation,project_count,average_monthly_hours,years_at_company,hire_date,termination_date,work_accident,promotion,last_updated
84810,Keith Mercer,Engineering,medium,576000,0,0.4,0.93,3,108,1,2023-12-07,,0,0,2025-05-11 17:16:17
15592,Elizabeth Hicks,Sales,medium,411000,0,0.3,0.85,3,98,2,2023-05-08,,0,1,2025-05-11 17:16:17
4278,Hunter Elliott,Sales,high,354000,0,0.08,0.28,7,215,1,2024-10-31,,0,0,2025-05-11 17:16:17
98196,Benjamin Barron,Sales,low,436000,0,0.43,0.39,7,158,0,2025-07-15,,0,0,2025-05-11 17:16:17
37048,Megan Murphy,Operations,medium,213000,0,0.61,0.5,3,266,1,2024-06-10,,0,0,2025-05-11 17:16:17
33098,Connor Martinez,Engineering,low,455000,0,0.14,0.91,4,280,2,2023-04-29,,0,0,2025-05-11 17:16:17
30256,Allison Ritter,HR,high,334000,0,0.44,0.82,5,145,1,2024-09-09,,0,0,2025-05-11 17:16:17
19289,Casey Robinson,HR,low,217000,0,0.22,0.88,5,130,4,2021-11-04,,0,0,2025-05-11 17:16:17
97530,Theresa Harris,Sales,low,325000,0,0.25,0.59,2,118,2,2023-07-20,,0,0,2025-05-11 17:16:17
14434,Catherine Howard,Operations,medium,177000,0,0.45,0.44,3,277,0,2025-06-25,,0,0,2025-05-11 17:16:17
89696,Kelly Goodwin,Sales,medium,229000,0,0.58,0.82,3,138,5,2020-03-01,,0,0,2025-05-11 17:16:17
98080,Steven Burns,Engineering,low,426000,0,0.11,0.46,2,278,1,2024-01-18,,0,0,2025-05-11 17:16:17
72482,Candice Ross,Operations,high,223000,0,0.39,0.55,4,129,5,2020-04-06,,0,0,2025-05-11 17:16:17
12395,Daniel Lindsey,Engineering,low,531000,0,0.33,0.89,2,129,1,2024-03-17,,0,1,2025-05-11 17:16:17
78397,Teresa Wong,Engineering,low,231000,0,0.18,0.19,3,196,3,2022-06-27,,0,0,2025-05-11 17:16:17
56302,Tony Cortez,Engineering,low,435000,0,0.4,0.48,6,261,1,2024-04-16,,0,0,2025-05-11 17:16:17
5165,Franklin Bryan,Sales,medium,267000,0,0.16,0.94,4,267,2,2023-04-01,,0,0,2025-05-11 17:16:17
4905,Maria Wade,HR,medium,342000,0,0.34,0.84,3,150,0,2024-12-20,,0,0,2025-05-11 17:16:17
13280,Breanna Manning,HR,low,387000,0,0.21,0.81,3,106,2,2023-10-09,,0,0,2025-05-11 17:16:17
29657,James Meyer,HR,low,271000,0,0.26,0.65,7,171,1,2024-06-29,,0,0,2025-05-11 17:16:17
31495,Wesley King,Marketing,medium,430000,0,0.28,0.52,4,255,1,2024-06-15,,0,0,2025-05-11 17:16:17
67237,Joshua Carter,Marketing,medium,160000,0,0.44,0.46,2,254,3,2022-08-15,,0,0,2025-05-11 17:16:17
79907,David Nielsen,Marketing,medium,327000,0,0.17,0.81,2,110,0,2025-05-31,,0,0,2025-05-11 17:16:17
4478,David Cunningham,Sales,medium,288000,0,0.36,0.96,3,273,2,2023-01-12,,0,0,2025-05-11 17:16:17
74563,Amanda Ho,Sales,medium,214000,0,0.24,0.93,2,272,1,2024-09-28,,0,0,2025-05-11 17:16:17
