employee_id,name,department,salary_level,actual_salary,turnover,satisfaction,evaluation,project_count,average_monthly_hours,years_at_company,hire_date,termination_date,work_accident,promotion,last_updated
15592,Brian Keller,Operations,medium,93000,0,0.64,0.6,4,146,4,2021-10-13,,0,0,2025-05-11 16:23:25
4278,Maria Sanders,Marketing,low,314000,0,0.75,0.59,3,128,2,2023-09-27,,0,0,2025-05-11 16:23:25
98196,Tamara Carroll,Sales,high,264000,0,0.64,0.11,6,173,2,2023-10-23,,0,0,2025-05-11 16:23:25
37048,Jennifer Hughes,Sales,low,214000,0,0.73,0.22,4,310,0,2024-11-13,,0,0,2025-05-11 16:23:25
33098,David Perez,Engineering,high,547000,0,0.78,0.56,3,123,7,2018-01-16,,1,0,2025-05-11 16:23:25
30256,Mr. Justin Gomez,Engineering,high,281000,1,0.4,0.54,5,129,2,2019-12-15,2022-06-02,0,0,2025-05-11 16:23:25
19289,Gloria Coffey,Operations,medium,269000,1,0.76,0.03,2,272,6,2008-10-24,2014-12-03,0,0,2025-05-11 16:23:25
97530,Matthew Preston,HR,medium,322000,0,0.92,0.5,4,128,1,2023-12-27,,0,0,2025-05-11 16:23:25
14434,Derrick Burns,Marketing,low,423000,0,0.63,0.57,2,128,0,2025-03-21,,0,0,2025-05-11 16:23:25
89696,Jennifer Torres,Engineering,low,194000,0,0.75,0.47,3,126,3,2022-05-10,,0,0,2025-05-11 16:23:25
98080,Amber Atkins,Legal,medium,291000,0,0.27,0.71,7,234,2,2023-07-07,,0,0,2025-05-11 16:23:25
72482,Peter Armstrong,HR,medium,351000,0,0.54,0.4,3,127,2,2023-04-14,,0,0,2025-05-11 16:23:25
12395,Melanie Butler,Engineering,low,451000,0,0.89,0.6,4,130,6,2019-05-12,,0,0,2025-05-11 16:23:25
78397,Sarah Cisneros,Sales,low,424000,1,0.01,0.81,7,267,4,2012-05-18,2016-09-15,0,0,2025-05-11 16:23:25
56302,Kayla Lloyd,Sales,low,334000,1,0.2,0.4,6,263,4,2011-12-23,2016-04-03,0,0,2025-05-11 16:23:25
5165,Sandra White,Engineering,medium,232000,0,0.84,0.91,3,135,7,2018-03-28,,0,0,2025-05-11 16:23:25
4905,Charles Perez,Sales,medium,208000,0,0.24,0.39,5,220,2,2022-12-20,,0,0,2025-05-11 16:23:25
13280,Dan Walker,HR,high,143000,0,0.64,0.82,3,139,2,2023-01-06,,0,0,2025-05-11 16:23:25
29657,Danielle Kane,Engineering,low,406000,0,0.36,0.93,7,187,1,2024-01-20,,0,0,2025-05-11 16:23:25
31495,Elizabeth Smith,Engineering,high,286000,0,0.59,0.85,2,125,3,2022-07-08,,1,0,2025-05-11 16:23:25
67237,Patricia Ramos,Sales,low,268000,1,0.24,0.46,2,149,2,2022-03-25,2024-02-08,0,0,2025-05-11 16:23:25
79907,Terry Bentley,Engineering,high,397000,0,0.47,0.04,3,192,3,2022-06-24,,0,0,2025-05-11 16:23:25
4478,Lauren Jordan PhD,Sales,low,441000,0,0.64,0.89,3,142,2,2023-06-05,,0,0,2025-05-11 16:23:25
74563,Jose Mitchell,Engineering,low,221000,0,0.95,0.98,4,130,3,2022-01-02,,0,0,2025-05-11 16:23:25
27062,Lauren Roberts,Operations,medium,90000,0,0.97,0.43,2,166,2,2023-10-18,,0,0,2025-05-11 16:23:25
94850,Melissa Gonzales,Engineering,low,479000,1,0.25,0.56,3,281,2,2021-12-18,2023-12-02,0,0,2025-05-11 16:23:25
