employee_id,name,department,salary_level,actual_salary,turnover,satisfaction,evaluation,project_count,average_monthly_hours,years_at_company,hire_date,termination_date,work_accident,promotion,last_updated
84810,Erik Wallace,Engineering,medium,576000,0,0.4,0.93,3,108,1,2023-12-07,,0,0,2025-05-11 17:15:59
15592,Penny Jones,Sales,medium,411000,0,0.3,0.85,3,98,2,2023-05-08,,0,1,2025-05-11 17:15:59
4278,Karen Schultz,Sales,high,354000,0,0.08,0.28,7,215,1,2024-10-31,,0,0,2025-05-11 17:15:59
98196,Erica Williamson,Sales,low,436000,0,0.43,0.39,7,158,0,2025-07-15,,0,0,2025-05-11 17:15:59
37048,Mary Brown,Operations,medium,213000,0,0.61,0.5,3,266,1,2024-06-10,,0,0,2025-05-11 17:15:59
33098,Rachel Cox,Engineering,low,455000,0,0.14,0.91,4,280,2,2023-04-29,,0,0,2025-05-11 17:15:59
30256,Ashley Soto,HR,high,334000,0,0.44,0.82,5,145,1,2024-09-09,,0,0,2025-05-11 17:15:59
19289,Frank Payne,HR,low,217000,0,0.22,0.88,5,130,4,2021-11-04,,0,0,2025-05-11 17:15:59
97530,Denise Cook,Sales,low,325000,0,0.25,0.59,2,118,2,2023-07-20,,0,0,2025-05-11 17:15:59
14434,Connie Rowe,Operations,medium,177000,0,0.45,0.44,3,277,0,2025-06-25,,0,0,2025-05-11 17:15:59
89696,Jeffrey Fletcher,Sales,medium,229000,0,0.58,0.82,3,138,5,2020-03-01,,0,0,2025-05-11 17:15:59
98080,Monica Sanchez,Engineering,low,426000,0,0.11,0.46,2,278,1,2024-01-18,,0,0,2025-05-11 17:15:59
72482,Mark Rodriguez,Operations,high,223000,0,0.39,0.55,4,129,5,2020-04-06,,0,0,2025-05-11 17:15:59
12395,Karen Thomas,Engineering,low,531000,0,0.33,0.89,2,129,1,2024-03-17,,0,1,2025-05-11 17:15:59
78397,Heather Johnson,Engineering,low,231000,0,0.18,0.19,3,196,3,2022-06-27,,0,0,2025-05-11 17:15:59
56302,Jessica Horton,Engineering,low,435000,0,0.4,0.48,6,261,1,2024-04-16,,0,0,2025-05-11 17:15:59
