employee_id,name,department,salary_level,actual_salary,turnover,satisfaction,evaluation,project_count,average_monthly_hours,years_at_company,hire_date,termination_date,work_accident,promotion,last_updated
84810,Scott Miles,Engineering,medium,576000,0,0.4,0.93,3,108,1,2023-12-07,,0,0,2025-05-11 17:17:02
15592,Jasmine Moran,Sales,medium,411000,0,0.3,0.85,3,98,2,2023-05-08,,0,1,2025-05-11 17:17:02
4278,Nicholas Figueroa,Sales,high,354000,0,0.08,0.28,7,215,1,2024-10-31,,0,0,2025-05-11 17:17:02
98196,Sarah Smith,Sales,low,436000,0,0.43,0.39,7,158,0,2025-07-15,,0,0,2025-05-11 17:17:02
37048,Diane Grimes,Operations,medium,213000,0,0.61,0.5,3,266,1,2024-06-10,,0,0,2025-05-11 17:17:02
33098,Jose Allen,Engineering,low,455000,0,0.14,0.91,4,280,2,2023-04-29,,0,0,2025-05-11 17:17:02
30256,Jeremy Rice,HR,high,334000,0,0.44,0.82,5,145,1,2024-09-09,,0,0,2025-05-11 17:17:02
19289,Sarah Baker,HR,low,217000,0,0.22,0.88,5,130,4,2021-11-04,,0,0,2025-05-11 17:17:02
97530,Rachel Kramer,Sales,low,325000,0,0.25,0.59,2,118,2,2023-07-20,,0,0,2025-05-11 17:17:02
14434,Benjamin Hawkins,Operations,medium,177000,0,0.45,0.44,3,277,0,2025-06-25,,0,0,2025-05-11 17:17:02
89696,Christopher Bailey,Sales,medium,229000,0,0.58,0.82,3,138,5,2020-03-01,,0,0,2025-05-11 17:17:02
98080,Stephanie Massey,Engineering,low,426000,0,0.11,0.46,2,278,1,2024-01-18,,0,0,2025-05-11 17:17:02
72482,Kim Ortega,Operations,high,223000,0,0.39,0.55,4,129,5,2020-04-06,,0,0,2025-05-11 17:17:02
12395,Debra White,Engineering,low,531000,0,0.33,0.89,2,129,1,2024-03-17,,0,1,2025-05-11 17:17:02
78397,Amy Patterson,Engineering,low,231000,0,0.18,0.19,3,196,3,2022-06-27,,0,0,2025-05-11 17:17:02
56302,Marisa Woods,Engineering,low,435000,0,0.4,0.48,6,261,1,2024-04-16,,0,0,2025-05-11 17:17:02
5165,Kimberly Bell,Sales,medium,267000,0,0.16,0.94,4,267,2,2023-04-01,,0,0,2025-05-11 17:17:02
4905,Amanda Thompson,HR,medium,342000,0,0.34,0.84,3,150,0,2024-12-20,,0,0,2025-05-11 17:17:02
13280,Michael Conner,HR,low,387000,0,0.21,0.81,3,106,2,2023-10-09,,0,0,2025-05-11 17:17:02
29657,Jason Williams,HR,low,271000,0,0.26,0.65,7,171,1,2024-06-29,,0,0,2025-05-11 17:17:02
31495,Joshua Arnold,Marketing,medium,430000,0,0.28,0.52,4,255,1,2024-06-15,,0,0,2025-05-11 17:17:02
67237,Frank Scott,Marketing,medium,160000,0,0.44,0.46,2,254,3,2022-08-15,,0,0,2025-05-11 17:17:02
79907,Joseph Berg,Marketing,medium,327000,0,0.17,0.81,2,110,0,2025-05-31,,0,0,2025-05-11 17:17:02
4478,Kim Willis,Sales,medium,288000,0,0.36,0.96,3,273,2,2023-01-12,,0,0,2025-05-11 17:17:02
74563,Heather Mercado,Sales,medium,214000,0,0.24,0.93,2,272,1,2024-09-28,,0,0,2025-05-11 17:17:02
27062,Ryan Roth,Sales,high,392000,0,0.16,0.75,7,259,4,2021-09-27,,1,0,2025-05-11 17:17:02
94850,Ryan Mills,Sales,high,349000,0,0.39,0.45,0,136,4,2021-09-05,,1,0,2025-05-11 17:17:02
86181,Amanda Melendez,Sales,medium,316000,0,0.52,0.47,4,210,5,2020-06-22,,0,0,2025-05-11 17:17:02
92924,Abigail Marks,Operations,medium,313000,0,0.24,0.93,3,266,3,2021-12-16,,0,0,2025-05-11 17:17:02
72426,Evelyn Reed,Marketing,medium,165000,0,0.32,0.47,3,115,1,2024-11-02,,1,0,2025-05-11 17:17:02
55987,Billy Morgan,HR,low,340000,0,0.14,0.94,3,144,2,2023-03-09,,0,0,2025-05-11 17:17:02
29893,Randall Moore,HR,medium,103000,0,0.24,0.84,3,263,10,2015-04-22,,0,0,2025-05-11 17:17:02
59878,Nicholas Baird,Engineering,medium,292000,0,0.35,0.48,2,144,1,2023-12-30,,0,0,2025-05-11 17:17:02
78236,Alexandra Marshall,Sales,medium,287000,0,0.65,0.79,6,179,1,2024-09-12,,0,0,2025-05-11 17:17:02
37463,Robert Todd,Sales,medium,246000,0,0.13,0.43,7,250,3,2022-08-05,,0,0,2025-05-11 17:17:02
1851,James Walters,Sales,low,154000,0,0.25,0.43,5,117,3,2022-04-07,,0,0,2025-05-11 17:17:02
21926,Kevin Dorsey,Operations,low,96000,0,0.56,0.35,2,208,3,2022-06-25,,0,0,2025-05-11 17:17:02
92506,Robert Zimmerman,Marketing,low,248000,0,0.65,0.97,2,145,3,2022-07-04,,0,0,2025-05-11 17:17:02
56392,Timothy Hughes,Sales,high,251000,0,0.22,0.01,5,278,8,2017-03-12,,0,0,2025-05-11 17:17:02
45597,Kenneth Wells II,Operations,low,101000,0,0.1,0.91,4,126,8,2016-12-18,,0,0,2025-05-11 17:17:02
37421,James Hart,Sales,medium,207000,0,0.82,0.18,6,224,5,2020-06-20,,0,0,2025-05-11 17:17:02
21379,Anthony Hudson,Sales,high,447000,0,0.84,0.06,5,299,3,2022-09-24,,0,0,2025-05-11 17:17:02
29221,Lawrence Garcia,Engineering,low,568000,0,0.58,0.81,5,272,4,2021-02-07,,0,0,2025-05-11 17:17:02
45118,Gwendolyn Mcdonald,Sales,high,480000,0,0.1,0.96,4,108,1,2024-10-28,,0,0,2025-05-11 17:17:02
14396,Belinda Scott,Sales,medium,398000,0,0.15,0.94,6,176,1,2024-08-02,,0,0,2025-05-11 17:17:02
13156,Eric Hicks,Marketing,low,426000,0,0.7,0.65,2,172,1,2024-03-22,,0,0,2025-05-11 17:17:02
50797,Nicole Morgan,Marketing,low,446000,0,0.25,0.49,3,142,8,2017-05-07,,0,0,2025-05-11 17:17:02
13676,Paul Sims,Engineering,medium,455000,0,0.44,0.84,5,274,2,2023-01-30,,1,0,2025-05-11 17:17:02
48052,Anna Hogan,Marketing,low,169000,0,0.49,0.81,3,254,2,2023-08-09,,0,0,2025-05-11 17:17:02
46082,Dawn Callahan,Marketing,low,412000,0,0.11,0.88,4,135,6,2018-11-15,,0,0,2025-05-11 17:17:02
80131,Collin Alvarado,Sales,medium,156000,0,0.39,0.84,3,149,3,2022-09-29,,0,0,2025-05-11 17:17:02
35671,Shelly Vaughan,Marketing,medium,332000,0,0.37,0.96,4,135,4,2021-06-25,,0,0,2025-05-11 17:17:02
6695,Christopher Jackson,HR,low,210000,0,0.84,0.0,7,292,2,2023-04-25,,0,0,2025-05-11 17:17:02
96647,Isaac Brown,Sales,medium,241000,0,0.18,0.91,2,274,7,2017-12-18,,0,0,2025-05-11 17:17:02
61217,Mark Cole,Engineering,low,233000,0,0.51,0.44,2,117,7,2017-12-08,,1,0,2025-05-11 17:17:02
71284,Nicholas Medina,Marketing,low,281000,0,0.12,1.0,2,263,4,2020-12-19,,0,0,2025-05-11 17:17:02
17361,Mary Willis,Engineering,medium,289000,0,0.06,0.9,2,240,2,2023-03-22,,0,0,2025-05-11 17:17:02
50615,Heather Brooks,Engineering,high,485000,0,0.38,0.43,4,250,3,2022-06-08,,0,0,2025-05-11 17:17:02
11328,Lawrence Nunez,Marketing,medium,261000,0,0.38,0.9,4,268,1,2024-08-20,,1,0,2025-05-11 17:17:02
73357,Breanna Wright,Sales,low,448000,0,0.51,0.45,4,132,4,2021-04-18,,0,0,2025-05-11 17:17:02
39427,Tina Walton,Sales,low,397000,0,0.17,0.57,3,268,2,2023-09-21,,0,0,2025-05-11 17:17:02
83397,Michael Hall,Engineering,medium,220000,0,0.16,0.75,7,265,2,2023-03-31,,0,0,2025-05-11 17:17:02
82070,Oscar Hammond,Legal,low,484000,0,0.06,0.07,3,189,3,2022-04-27,,1,0,2025-05-11 17:17:02
48400,Nancy Stark,Marketing,medium,287000,0,0.32,0.84,3,142,0,2025-04-20,,0,0,2025-05-11 17:17:02
76674,Ashley Welch,Engineering,low,401000,0,0.28,0.48,1,101,4,2021-03-10,,0,0,2025-05-11 17:17:02
26203,Richard Ross,Marketing,low,376000,0,0.86,0.87,4,191,1,2024-01-26,,0,0,2025-05-11 17:17:02
93349,Richard Atkinson,Engineering,medium,556000,0,0.11,0.85,3,123,2,2023-05-27,,0,0,2025-05-11 17:17:02
10116,Barbara Franco,Sales,low,337000,0,0.1,0.46,3,250,9,2016-06-06,,1,0,2025-05-11 17:17:02
7006,James Steele,HR,medium,174000,0,0.54,0.58,3,139,2,2023-05-01,,1,0,2025-05-11 17:17:02
87673,Gary Adams,Sales,medium,274000,0,0.4,0.99,2,276,2,2023-06-14,,1,0,2025-05-11 17:17:02
30871,Charles Whitney,Sales,low,161000,0,0.51,0.55,4,130,5,2020-02-15,,0,0,2025-05-11 17:17:02
38930,Andrew Clayton,Engineering,high,535000,0,0.44,0.8,4,271,1,2024-02-12,,1,0,2025-05-11 17:17:02
11458,Angela Myers,Sales,medium,466000,0,0.24,0.49,3,252,2,2023-04-24,,0,0,2025-05-11 17:17:02
31512,Joseph Gonzalez,Operations,low,135000,0,0.49,0.57,1,257,4,2021-04-28,,0,0,2025-05-11 17:17:02
14238,Mr. Brendan Jefferson,Operations,low,125000,0,0.75,0.26,7,184,1,2024-10-27,,1,0,2025-05-11 17:17:02
50823,Ashley Mcdonald,Marketing,low,200000,0,0.23,0.54,4,115,6,2019-07-12,,0,0,2025-05-11 17:17:02
37434,Mrs. Glenda Cunningham,Sales,low,281000,0,0.31,0.98,4,250,9,2016-01-30,,0,0,2025-05-11 17:17:02
60429,Mark Christian,Marketing,low,190000,0,0.69,0.8,2,267,2,2022-12-23,,0,0,2025-05-11 17:17:02
84320,Rachel Davis,Engineering,low,339000,0,0.77,0.87,5,256,2,2022-12-09,,1,0,2025-05-11 17:17:02
48819,Annette Anderson,HR,medium,258000,0,0.1,0.98,1,263,2,2023-08-26,,0,0,2025-05-11 17:17:02
22319,Joseph Hill,Sales,low,422000,0,0.1,0.82,4,105,2,2023-10-24,,0,0,2025-05-11 17:17:02
49520,Robert Hays,Marketing,low,346000,0,0.19,0.96,1,273,3,2022-06-21,,1,0,2025-05-11 17:17:02
47566,Derrick Scott,Sales,low,463000,0,0.39,0.4,5,259,5,2020-07-13,,0,1,2025-05-11 17:17:02
28460,Meghan Chambers,Sales,medium,218000,0,0.28,0.9,3,153,3,2022-08-06,,0,0,2025-05-11 17:17:02
88841,Kimberly Jones,Sales,low,166000,0,0.14,0.59,2,280,3,2022-04-11,,0,0,2025-05-11 17:17:02
35993,Christian Frazier,Sales,low,240000,0,0.37,0.38,7,207,2,2022-11-21,,0,0,2025-05-11 17:17:02
92988,James Campbell,Sales,low,171000,0,0.28,0.96,5,262,1,2023-12-30,,0,0,2025-05-11 17:17:02
90593,James Robinson,Engineering,medium,540000,0,0.8,0.26,2,241,2,2023-10-18,,0,0,2025-05-11 17:17:02
85939,Drew Harris,Engineering,high,200000,0,0.46,0.9,3,251,0,2025-08-02,,0,0,2025-05-11 17:17:02
10358,Richard Wall,Marketing,medium,356000,0,0.98,0.17,2,156,4,2021-02-17,,0,0,2025-05-11 17:17:02
80840,Michelle Jones,Engineering,low,436000,0,0.27,0.56,3,272,0,2025-02-01,,1,0,2025-05-11 17:17:02
84227,William Curtis,Marketing,low,422000,0,0.14,0.67,6,194,2,2023-07-03,,0,0,2025-05-11 17:17:02
23431,Jason Miller MD,Engineering,low,555000,0,0.28,0.42,3,119,0,2025-09-25,,0,0,2025-05-11 17:17:02
71010,Aaron Smith,HR,medium,181000,0,0.28,0.48,2,279,9,2016-05-22,,0,0,2025-05-11 17:17:02
96568,Dr. Heather Walter DDS,Sales,medium,241000,0,0.11,0.1,5,177,7,2018-03-26,,0,0,2025-05-11 17:17:02
33087,Jo Maddox,Legal,high,151000,0,0.44,0.85,5,150,1,2024-02-26,,0,1,2025-05-11 17:17:02
22417,Ryan Morgan,Legal,low,451000,0,0.42,0.89,4,134,1,2024-01-05,,1,0,2025-05-11 17:17:02
61589,Donald Lopez,Sales,medium,256000,0,0.11,0.43,3,251,0,2025-08-25,,0,0,2025-05-11 17:17:02
50735,Robert Waters,HR,low,144000,0,0.24,0.48,4,139,7,2018-06-17,,0,0,2025-05-11 17:17:02
36382,Julian Shaw,Engineering,medium,270000,0,0.2,0.95,5,98,0,2025-09-21,,0,0,2025-05-11 17:17:02
84886,Stephanie Smith,Legal,medium,368000,0,0.29,0.81,2,103,2,2022-11-18,,0,0,2025-05-11 17:17:02
91198,Shawn Steele,Marketing,low,227000,0,0.54,0.82,4,270,5,2020-02-12,,0,0,2025-05-11 17:17:02
74000,Kayla Johnston,Engineering,high,541000,0,0.69,0.85,2,210,2,2023-01-18,,0,0,2025-05-11 17:17:02
29785,Sara Nelson,Sales,medium,416000,0,0.2,0.9,0,278,6,2019-01-01,,0,0,2025-05-11 17:17:02
90733,Sarah Smith,Sales,low,388000,0,0.56,0.55,7,228,1,2023-12-28,,0,0,2025-05-11 17:17:02
43504,Tyler Odom,Marketing,medium,446000,0,0.23,0.53,5,258,1,2024-10-04,,0,0,2025-05-11 17:17:02
8331,Lauren Carrillo,Marketing,low,290000,0,0.18,0.76,2,242,6,2019-08-12,,0,0,2025-05-11 17:17:02
31021,Samuel Rice Jr.,Operations,low,322000,0,0.96,0.23,7,210,4,2021-03-18,,0,0,2025-05-11 17:17:02
5207,Jenna Mitchell,Marketing,medium,331000,0,0.63,0.38,5,157,3,2021-11-26,,0,0,2025-05-11 17:17:02
42347,Frederick Marshall,Sales,medium,331000,0,0.58,0.69,6,249,2,2023-04-30,,0,0,2025-05-11 17:17:02
53581,Mr. Anthony Guerra DDS,Engineering,low,484000,0,0.58,0.36,3,197,2,2023-05-31,,0,0,2025-05-11 17:17:02
36093,Julia Rios,Sales,medium,340000,0,0.5,0.59,3,115,1,2024-08-10,,1,0,2025-05-11 17:17:02
9675,Tracy Rogers,HR,high,327000,0,0.2,0.96,2,254,8,2017-08-04,,0,0,2025-05-11 17:17:02
28653,Dana Smith,Legal,low,317000,0,0.63,0.57,3,280,8,2017-02-18,,0,0,2025-05-11 17:17:02
75341,Kathleen Perez,Engineering,low,545000,0,0.56,0.82,2,98,8,2016-11-23,,0,0,2025-05-11 17:17:02
95098,Mary Sanchez,Marketing,medium,172000,0,0.41,0.93,3,132,2,2023-06-02,,0,0,2025-05-11 17:17:02
42245,Kimberly Leon,Sales,low,422000,0,0.26,0.98,5,144,2,2023-08-20,,0,1,2025-05-11 17:17:02
28869,Diane Yates,Engineering,medium,285000,0,0.18,0.91,4,141,8,2017-06-17,,0,0,2025-05-11 17:17:02
86909,Tina Hampton,Marketing,medium,396000,0,0.04,0.74,4,246,6,2019-10-15,,1,0,2025-05-11 17:17:02
66435,Mandy Evans,Marketing,low,425000,0,0.4,0.18,2,239,1,2023-12-28,,0,0,2025-05-11 17:17:02
52856,Stephanie Avery,Sales,medium,423000,0,0.27,0.58,4,268,0,2025-09-01,,1,0,2025-05-11 17:17:02
85259,Andre Perez,Engineering,low,338000,0,0.1,0.94,4,110,10,2015-07-19,,1,0,2025-05-11 17:17:02
61142,Christopher Abbott,Sales,low,243000,0,0.79,0.98,7,173,4,2021-05-26,,0,0,2025-05-11 17:17:02
19726,Lori Sawyer,Marketing,low,356000,0,0.54,0.14,5,287,8,2017-09-05,,0,0,2025-05-11 17:17:02
35718,Angela Hart,Engineering,low,464000,0,0.26,0.96,3,262,2,2023-01-10,,0,0,2025-05-11 17:17:02
19301,Kathy Gamble,Engineering,high,376000,0,0.66,0.44,5,263,0,2025-03-30,,0,0,2025-05-11 17:17:02
33325,Stephanie Herrera,Engineering,low,522000,0,0.2,0.59,2,265,4,2021-09-11,,0,0,2025-05-11 17:17:02
98647,Vickie Mendez,Engineering,medium,270000,0,0.66,0.48,4,271,2,2023-01-07,,0,0,2025-05-11 17:17:02
74579,Benjamin Morse,Marketing,medium,166000,0,0.46,0.65,3,266,3,2021-12-18,,0,0,2025-05-11 17:17:02
71644,Aaron Green,Engineering,low,329000,0,0.1,0.52,1,139,4,2021-05-30,,0,0,2025-05-11 17:17:02
35438,David Peterson,Engineering,high,402000,0,0.66,0.41,6,250,3,2022-11-04,,0,0,2025-05-11 17:17:02
98912,John Mullins,HR,medium,131000,0,0.21,0.51,4,141,2,2023-01-26,,0,0,2025-05-11 17:17:02
77622,Kathleen Matthews,Legal,medium,270000,0,0.32,0.52,1,272,0,2025-04-26,,0,0,2025-05-11 17:17:02
57155,Craig Williams,Sales,low,221000,0,0.43,0.48,2,276,6,2019-04-10,,1,0,2025-05-11 17:17:02
77484,Lisa Herrera,Engineering,low,216000,0,0.54,0.83,5,271,0,2025-03-29,,0,0,2025-05-11 17:17:02
53350,William Mann,Sales,medium,383000,0,0.19,0.94,4,269,3,2022-08-08,,0,0,2025-05-11 17:17:02
48447,Lindsey Sims,HR,low,215000,0,0.32,0.52,3,277,6,2019-07-11,,0,0,2025-05-11 17:17:02
29746,Carlos Drake,Operations,medium,97000,0,0.38,0.39,5,150,4,2021-01-15,,0,0,2025-05-11 17:17:02
19131,Christine Tanner,Sales,medium,293000,0,0.1,0.42,2,252,3,2022-07-06,,0,0,2025-05-11 17:17:02
67784,Kristin King,Operations,low,239000,0,0.35,0.98,0,250,2,2023-03-13,,0,0,2025-05-11 17:17:02
65686,Charles Mullins,Engineering,low,360000,0,0.42,0.96,3,98,0,2024-11-17,,0,0,2025-05-11 17:17:02
12915,Samantha Oconnell,Engineering,medium,211000,0,0.95,0.82,7,156,2,2023-06-12,,0,0,2025-05-11 17:17:02
7175,Gregory Cruz,Sales,low,408000,0,0.97,0.94,7,267,2,2023-06-18,,0,0,2025-05-11 17:17:02
15371,Brenda King,Engineering,medium,482000,0,0.42,0.93,2,107,4,2021-06-28,,0,0,2025-05-11 17:17:02
21033,Victoria Long,Sales,medium,166000,0,0.94,0.6,6,236,3,2022-08-22,,0,0,2025-05-11 17:17:02
83240,Laura Frederick,Marketing,low,345000,0,0.17,0.83,3,276,0,2025-05-15,,1,0,2025-05-11 17:17:02
21969,Cynthia Jenkins,HR,low,337000,0,0.61,0.46,3,274,1,2024-02-09,,0,0,2025-05-11 17:17:02
90192,Matthew Valencia,Marketing,low,391000,0,0.47,0.8,4,264,1,2024-04-26,,0,0,2025-05-11 17:17:02
56333,Taylor Benjamin,Engineering,low,452000,0,0.23,0.99,3,137,7,2018-06-23,,0,0,2025-05-11 17:17:02
79172,Lisa Arnold DVM,Sales,medium,350000,0,0.21,0.54,3,139,5,2020-01-12,,0,0,2025-05-11 17:17:02
9326,Thomas Curry,Engineering,high,340000,0,0.26,0.5,2,269,4,2021-04-12,,1,0,2025-05-11 17:17:02
51432,Jason Arroyo,Marketing,low,265000,0,0.89,0.77,7,215,2,2023-01-08,,0,0,2025-05-11 17:17:02
51019,Emma Green,Operations,medium,141000,0,0.5,0.52,2,144,5,2019-12-13,,0,0,2025-05-11 17:17:02
79104,Angela Jensen,Legal,medium,279000,0,0.44,0.99,4,299,1,2024-06-19,,0,0,2025-05-11 17:17:02
62348,Stephen Hayes,Engineering,medium,311000,0,0.25,0.41,3,262,5,2020-04-24,,0,0,2025-05-11 17:17:02
70352,Meagan Chen,Operations,low,305000,0,0.41,0.64,2,299,2,2023-08-09,,0,0,2025-05-11 17:17:02
33953,Katrina Ho,Engineering,low,494000,0,0.22,0.98,5,253,4,2021-10-22,,1,0,2025-05-11 17:17:02
73512,Joseph West,Sales,low,404000,0,0.18,0.53,4,271,1,2024-04-22,,0,0,2025-05-11 17:17:02
2504,Patricia Hernandez,Operations,medium,343000,0,0.23,0.31,4,289,0,2025-10-03,,0,1,2025-05-11 17:17:02
90166,Shelby Lam,Operations,medium,326000,0,0.24,0.51,6,260,9,2015-11-26,,0,0,2025-05-11 17:17:02
95466,Angela Carter,Operations,medium,267000,0,0.21,0.99,0,125,3,2022-06-13,,0,0,2025-05-11 17:17:02
16014,Amy Carr,Sales,low,247000,0,0.25,0.48,5,140,1,2024-05-08,,0,0,2025-05-11 17:17:02
90353,Joann Chandler,Marketing,low,138000,0,0.21,0.54,3,265,1,2024-04-22,,1,0,2025-05-11 17:17:02
71381,Evan Fry,Marketing,medium,350000,0,0.12,0.52,6,204,2,2023-10-18,,0,0,2025-05-11 17:17:02
99419,Megan Hughes,Engineering,medium,527000,0,0.57,0.91,1,257,3,2022-10-03,,1,0,2025-05-11 17:17:02
35973,John Rodriguez,Engineering,low,496000,0,0.16,0.54,1,107,10,2014-12-22,,1,0,2025-05-11 17:17:02
85012,John Kelly,HR,low,187000,0,0.17,0.28,6,201,0,2025-02-26,,0,0,2025-05-11 17:17:02
45587,Jesse Castillo,Sales,low,322000,0,0.1,1.0,6,260,7,2018-09-09,,0,0,2025-05-11 17:17:02
15621,Kevin Young,Sales,medium,259000,0,0.39,0.92,2,103,1,2024-06-20,,1,0,2025-05-11 17:17:02
39469,Randy Moore,Engineering,medium,404000,0,0.62,0.52,6,146,0,2024-12-19,,0,0,2025-05-11 17:17:02
