employee_id,name,department,salary_level,actual_salary,turnover,satisfaction,evaluation,project_count,average_monthly_hours,years_at_company,hire_date,termination_date,work_accident,promotion,last_updated
770487,Alyssa Duarte,Engineering,medium,576000,0,0.66,0.93,2,108,3,2021-12-07,,0,0,2025-05-11 17:50:41
216739,Christine Peters,Sales,medium,411000,0,0.6,0.85,1,98,1,2024-05-07,,0,1,2025-05-11 17:50:41
126225,Taylor Ward,Sales,high,354000,0,0.65,0.48,2,266,4,2021-11-01,,0,0,2025-05-11 17:50:41
877572,Charles Malone,Sales,low,436000,0,0.46,0.87,3,258,2,2023-07-16,,0,0,2025-05-11 17:50:41
388389,Anthony Glover,Operations,medium,213000,0,0.0,0.13,5,243,3,2022-06-11,,0,0,2025-05-11 17:50:41
356787,Ashley Scott,Engineering,low,455000,0,0.51,0.86,3,247,1,2024-04-28,,0,0,2025-05-11 17:50:41
334053,Emily Jefferson,HR,high,334000,0,0.56,0.61,3,228,5,2020-09-10,,0,0,2025-05-11 17:50:41
246316,Raymond Allen,HR,low,217000,0,0.51,0.88,1,130,1,2024-11-03,,0,0,2025-05-11 17:50:41
872246,Seth Cox,Sales,low,325000,0,0.56,0.59,4,118,2,2023-07-20,,0,0,2025-05-11 17:50:41
207473,Ronnie Shaw III,Operations,medium,177000,0,0.74,0.44,2,277,3,2022-06-26,,0,0,2025-05-11 17:50:41
809570,Heather Palmer,Sales,medium,229000,0,0.82,0.35,3,160,1,2024-02-29,,0,0,2025-05-11 17:50:41
876646,Tamara Stephens,Engineering,low,426000,0,0.38,0.46,2,278,4,2021-01-18,,0,0,2025-05-11 17:50:41
671858,Kyle Tucker,Operations,high,223000,0,0.65,0.55,4,129,1,2024-04-05,,0,0,2025-05-11 17:50:41
191161,Lauren Perry,Engineering,low,531000,0,0.5,0.03,3,270,4,2021-03-18,,0,1,2025-05-11 17:50:41
719176,Elizabeth Wells,Engineering,low,231000,0,0.92,0.54,6,149,2,2023-06-27,,0,0,2025-05-11 17:50:41
542417,Mark Perez,Engineering,low,435000,0,0.63,0.92,4,226,0,2025-04-16,,0,0,2025-05-11 17:50:41
133326,George Brooks,Sales,medium,267000,0,0.42,0.94,3,267,2,2023-04-01,,0,0,2025-05-11 17:50:41
131244,Donald Rogers,HR,medium,342000,0,0.58,0.84,4,150,1,2023-12-21,,0,0,2025-05-11 17:50:41
198246,Lisa Lane,HR,low,387000,0,0.53,0.81,4,106,1,2024-10-08,,0,0,2025-05-11 17:50:41
329258,Amber Harper,HR,low,271000,0,0.84,0.6,3,309,3,2022-06-30,,0,0,2025-05-11 17:50:41
343962,Sandra Adams,Marketing,medium,430000,0,0.51,0.52,2,255,0,2025-06-15,,0,0,2025-05-11 17:50:41
629903,Jacqueline Walker,Marketing,medium,160000,0,0.15,0.97,7,230,2,2023-08-15,,0,0,2025-05-11 17:50:41
731262,Marcia Brown,Marketing,medium,327000,0,0.86,0.14,5,276,1,2024-05-31,,0,0,2025-05-11 17:50:41
127824,Amanda Bryan,Sales,medium,288000,0,0.65,0.96,2,273,4,2021-01-12,,0,0,2025-05-11 17:50:41
688508,Austin Johnson,Sales,medium,214000,0,0.51,0.93,0,272,4,2021-09-29,,0,0,2025-05-11 17:50:41
308496,Joseph Crawford,Sales,high,392000,0,0.57,0.81,4,144,5,2020-09-27,,1,0,2025-05-11 17:50:41
850800,Ashley Long,Sales,high,349000,0,0.68,0.57,3,262,3,2022-09-05,,1,0,2025-05-11 17:50:41
781453,Vincent Morris,Sales,medium,316000,0,0.47,0.89,3,279,1,2024-06-21,,0,0,2025-05-11 17:50:41
835392,Caroline Navarro,Operations,medium,313000,0,0.55,0.93,3,266,2,2022-12-16,,0,0,2025-05-11 17:50:41
671412,Christine Rowe,Marketing,medium,165000,0,0.17,0.8,6,143,10,2015-11-05,,1,0,2025-05-11 17:50:41
539898,Bruce Tucker,HR,low,340000,0,0.46,0.94,2,144,1,2024-03-08,,0,0,2025-05-11 17:50:41
331148,Ashley Thomas,HR,medium,103000,0,0.19,0.53,7,229,1,2024-04-19,,0,0,2025-05-11 17:50:41
571029,Richard Dickerson,Engineering,medium,292000,0,0.93,0.09,2,235,3,2021-12-30,,0,0,2025-05-11 17:50:41
717889,Matthew Glover,Sales,medium,287000,0,0.32,0.57,5,114,3,2022-09-13,,0,0,2025-05-11 17:50:41
391704,Morgan Brown,Sales,medium,246000,0,0.32,0.43,3,250,3,2022-08-05,,0,0,2025-05-11 17:50:41
948749,Emily Mccullough,Sales,low,154000,0,0.52,0.43,2,117,3,2022-04-07,,0,0,2025-05-11 17:50:41
106814,Stacy Rios,Operations,low,96000,0,0.61,0.57,4,251,8,2017-06-26,,0,0,2025-05-11 17:50:41
895667,Cassie Price,Marketing,low,248000,0,0.03,0.58,2,168,8,2017-07-05,,0,0,2025-05-11 17:50:41
944962,Trevor Hart,Sales,high,251000,0,0.55,0.55,4,256,5,2020-03-11,,0,0,2025-05-11 17:50:41
267414,Benjamin Medina,Operations,low,101000,0,0.36,0.91,2,126,3,2021-12-17,,0,0,2025-05-11 17:50:41
832052,Jessica Stewart,Sales,low,372000,1,0.46,0.61,4,225,1,2018-05-15,2018-11-20,0,0,2025-05-11 17:50:41
543143,Christopher Martinez,Engineering,medium,259000,0,0.54,0.42,5,101,4,2020-11-22,,0,0,2025-05-11 17:50:41
456778,Tyler Davis,Operations,medium,110000,0,0.31,0.73,2,186,1,2024-09-04,,0,0,2025-05-11 17:50:41
391369,Miss Christy Miller,Engineering,medium,357000,0,0.34,0.89,2,140,1,2024-04-28,,0,0,2025-05-11 17:50:41
263032,Eric Odonnell,Legal,low,374000,0,0.67,0.76,3,216,1,2024-08-04,,0,0,2025-05-11 17:50:41
325772,Joshua Wolf,Marketing,medium,426000,0,0.61,0.91,3,105,8,2017-03-24,,0,0,2025-05-11 17:50:41
900581,Debra Boyd,Marketing,low,446000,0,0.47,0.95,5,269,2,2023-05-06,,0,0,2025-05-11 17:50:41
452944,Henry Holland,Engineering,medium,455000,0,0.72,0.84,3,274,2,2023-01-30,,1,0,2025-05-11 17:50:41
207175,Elizabeth Gonzalez,Marketing,low,169000,0,0.7,0.81,4,254,6,2019-08-10,,0,0,2025-05-11 17:50:41
197251,Bryan Santos,Marketing,low,412000,0,0.84,0.77,6,226,3,2021-11-14,,0,0,2025-05-11 17:50:41
498382,Jeremy Holland,Sales,medium,156000,0,0.64,0.84,4,149,4,2021-09-29,,0,0,2025-05-11 17:50:41
201414,Jason Levine,Marketing,medium,332000,0,0.68,0.96,3,135,2,2023-06-25,,0,0,2025-05-11 17:50:41
476417,Wayne Cole,HR,low,210000,0,0.53,0.82,2,267,7,2018-04-26,,0,0,2025-05-11 17:50:41
988662,Veronica Mullins,Sales,medium,241000,0,0.41,0.91,2,274,7,2017-12-18,,0,0,2025-05-11 17:50:41
460663,Dr. John Morales,Engineering,low,233000,0,0.76,0.44,2,117,4,2020-12-07,,1,0,2025-05-11 17:50:41
733052,Angel Smith,Marketing,low,281000,0,0.38,1.0,7,263,2,2022-12-19,,0,0,2025-05-11 17:50:41
377370,Cheyenne Browning,Engineering,medium,289000,0,0.36,0.66,4,170,3,2022-03-22,,0,0,2025-05-11 17:50:41
946335,Annette Medina,Engineering,high,485000,0,0.43,0.22,7,190,1,2024-06-07,,0,0,2025-05-11 17:50:41
145561,Holly Powers,Marketing,medium,261000,0,0.98,0.4,3,308,4,2021-08-21,,1,0,2025-05-11 17:50:41
865179,Robert Johnson,Sales,low,448000,0,0.78,0.45,3,132,2,2023-04-18,,0,0,2025-05-11 17:50:41
581741,Allen Smith MD,Sales,low,397000,0,0.45,0.57,0,268,2,2023-09-21,,0,0,2025-05-11 17:50:41
662275,Terry Jones,Engineering,medium,220000,0,0.78,0.78,2,175,3,2022-03-31,,0,0,2025-05-11 17:50:41
230889,Alex Mills,Legal,low,484000,0,0.57,0.99,3,270,0,2025-04-26,,1,0,2025-05-11 17:50:41
496922,Sarah Cain,Marketing,medium,287000,0,0.58,0.84,1,142,4,2021-04-21,,0,0,2025-05-11 17:50:41
182627,Alyssa Brady,Engineering,low,401000,0,0.9,0.95,5,307,1,2024-03-09,,0,0,2025-05-11 17:50:41
678856,Kimberly Lamb,Marketing,low,376000,0,0.76,0.54,3,265,2,2023-01-26,,0,0,2025-05-11 17:50:41
407419,Melanie Phelps,Engineering,low,577000,1,0.44,0.08,3,234,2,2017-06-05,2019-07-11,0,0,2025-05-11 17:50:41
969693,Brandon Smith,Marketing,medium,276000,0,0.39,0.47,3,275,2,2023-03-27,,0,0,2025-05-11 17:50:41
759176,Lance Jackson,Operations,low,271000,0,0.23,0.54,5,154,2,2023-10-12,,0,0,2025-05-11 17:50:41
748564,Jonathan Parker,Sales,medium,297000,0,0.66,0.54,5,124,1,2024-03-11,,1,0,2025-05-11 17:50:41
479201,Erik Mitchell,Engineering,low,447000,0,0.82,0.91,2,254,3,2021-11-18,,0,1,2025-05-11 17:50:41
705397,Chad Lin,Engineering,medium,202000,0,0.41,0.31,7,217,4,2020-12-27,,0,0,2025-05-11 17:50:41
