employee_id,name,department,salary_level,actual_salary,turnover,satisfaction,evaluation,project_count,average_monthly_hours,years_at_company,hire_date,termination_date,work_accident,promotion,last_updated
1074,Shaun Burke,Sales,low,441000,0,0.52,0.9,3,271,1,2024-05-10,,0,0,2025-05-02 14:41:04
1282,Michael Hart,Marketing,high,303000,0,0.79,0.97,6,278,2,2023-01-18,,0,0,2025-05-02 14:41:04
1425,Michael Watson,Operations,low,156000,0,0.65,0.57,4,139,2,2023-07-17,,0,0,2025-05-02 14:41:04
1464,Brandy Bautista,Sales,medium,466000,0,0.6,0.54,4,116,4,2021-10-21,,1,0,2025-05-02 14:41:04
1851,Karen Smith,Sales,low,324000,0,0.74,0.41,4,265,6,2019-09-03,,0,0,2025-05-02 14:41:04
1942,Brandon Schmitt,HR,low,173000,0,0.7,0.51,2,255,1,2024-03-18,,0,0,2025-05-02 14:41:04
2025,Victoria Johnson,Engineering,medium,525000,0,0.55,0.45,2,106,4,2021-09-16,,0,0,2025-05-02 14:41:04
2220,Joshua Walker,Operations,high,164000,1,0.4,0.83,4,132,0,2025-01-13,2025-05-03,0,0,2025-05-03 16:42:08
2267,John Carey,Marketing,low,446000,0,0.58,0.95,3,269,0,2025-04-26,,0,0,2025-05-02 14:41:04
2504,Kelli James,Sales,medium,400000,1,0.45,0.47,3,103,3,2022-01-10,2025-04-11,0,0,2025-05-02 14:41:04
2934,Scott Ritter,Operations,low,233000,0,0.84,0.89,5,258,1,2024-03-30,,0,0,2025-05-02 14:41:04
3552,Russell Wagner,Engineering,low,429000,0,0.93,0.51,0,97,3,2022-02-01,,0,0,2025-05-02 14:41:04
3757,Angela Calderon,Marketing,high,228000,0,0.74,0.46,2,131,6,2019-01-09,,1,0,2025-05-02 14:41:04
4248,Sandra Peterson,Engineering,medium,249000,0,0.98,0.58,4,270,2,2023-01-14,,0,0,2025-05-02 14:41:04
4278,Emily Moreno MD,Marketing,low,155000,1,0.4,0.86,3,262,4,2020-11-17,2025-05-03,0,0,2025-05-03 16:41:20
4478,Dr. Lori Adams DDS,Marketing,medium,279000,0,0.89,0.98,3,141,1,2024-07-20,,1,0,2025-05-02 14:41:04
4905,Rebecca Reynolds,Legal,medium,425000,0,0.85,0.91,3,257,1,2024-02-23,,0,0,2025-05-02 14:41:04
5117,Robert Vance,Engineering,low,539000,0,0.6,0.53,6,254,1,2024-06-09,,1,0,2025-05-02 14:41:04
5165,Teresa Riley,HR,high,110000,0,0.72,0.95,5,96,1,2024-05-02,,0,0,2025-05-02 14:41:04
5207,Charles Robertson,Operations,low,328000,0,0.68,0.6,5,114,3,2022-09-09,,0,0,2025-05-02 14:41:04
5722,Anthony Morrison,HR,low,210000,0,0.58,0.82,5,267,6,2019-04-17,,0,0,2025-05-02 14:41:04
6209,Leslie Clements,Engineering,low,200000,0,0.66,0.51,2,133,10,2015-06-24,,1,0,2025-05-02 14:41:04
6229,Tamara Michael,Sales,medium,345000,0,0.97,0.5,4,132,4,2021-08-15,,0,0,2025-05-02 14:41:04
6482,Christian Lee,Sales,low,448000,0,0.57,0.45,6,132,2,2023-04-09,,0,0,2025-05-02 14:41:04
6695,Matthew Coleman,HR,low,252000,0,0.74,0.92,5,277,2,2023-08-15,,0,0,2025-05-02 14:41:04
6778,Andrew White,Operations,medium,219000,0,0.79,0.55,2,263,6,2019-07-27,,0,0,2025-05-02 14:41:04
7006,Sara King,Marketing,medium,293000,0,0.91,0.89,3,144,3,2022-07-07,,0,0,2025-05-02 14:41:04
7175,Connie Tapia,Engineering,low,392000,0,0.58,0.44,4,260,5,2020-05-20,,0,0,2025-05-02 14:41:04
7572,Tommy Kennedy,Engineering,medium,401000,0,0.79,0.85,2,139,3,2021-12-06,,0,0,2025-05-02 14:41:04
7630,Gregory Steele,Sales,low,424000,0,0.24,0.98,3,137,3,2022-02-24,,0,0,2025-05-02 14:41:04
7658,Charles Colon,Sales,medium,316000,0,0.84,0.89,6,279,0,2025-06-12,,0,0,2025-05-02 14:41:04
8100,Anthony Haas,Engineering,high,378000,0,0.41,0.57,3,255,0,2025-06-30,,0,0,2025-05-02 14:41:04
8331,Oscar Washington,Operations,low,280000,0,0.75,0.54,2,131,4,2021-04-21,,0,0,2025-05-02 14:41:04
8455,Shannon Johnson,Marketing,low,169000,0,0.82,0.84,3,149,2,2022-12-10,,0,0,2025-05-02 14:41:04
8492,Melissa Cherry,Engineering,low,527000,0,0.46,0.95,3,257,8,2016-11-23,,0,0,2025-05-02 14:41:04
8592,Joseph Ayala,Sales,high,428000,0,0.74,0.81,3,260,10,2015-10-24,,0,0,2025-05-02 14:41:04
8665,Nathan Hoover,Sales,low,195000,0,0.64,0.97,4,254,4,2021-09-14,,0,0,2025-05-02 14:41:04
8685,Joseph Dickerson,Sales,low,291000,0,0.8,0.54,5,259,1,2024-07-25,,1,0,2025-05-02 14:41:04
8716,Scott Thompson,Sales,low,272000,0,0.91,0.42,4,134,6,2019-09-25,,0,0,2025-05-02 14:41:04
8944,Stephen Page,Sales,low,219000,0,0.95,0.95,6,136,5,2020-02-24,,0,0,2025-05-02 14:41:04
8989,Cole Hicks,Sales,low,394000,0,0.61,0.93,4,253,4,2021-08-24,,0,0,2025-05-02 14:41:04
9326,Anna Martinez,Sales,medium,392000,0,0.81,0.83,3,254,4,2021-05-16,,0,0,2025-05-02 14:41:04
9392,Jeffrey Bryant,Sales,medium,197000,0,0.54,0.55,1,278,2,2023-04-25,,0,0,2025-05-02 14:41:04
9675,Julie Haney,Operations,low,224000,0,0.5,0.9,1,106,9,2016-07-21,,0,0,2025-05-02 14:41:04
9834,Michael Moore,Operations,low,114000,0,0.39,0.44,3,280,9,2016-04-11,,0,0,2025-05-02 14:41:04
9907,Melinda Sullivan,Operations,high,311000,0,0.61,0.83,4,278,7,2018-02-11,,0,0,2025-05-02 14:41:04
9981,Michael Anderson,Engineering,low,401000,0,0.52,0.9,5,279,1,2024-07-31,,0,0,2025-05-02 14:41:04
10016,Susan Orozco,Sales,low,217000,0,0.56,0.44,3,266,2,2022-11-14,,0,0,2025-05-02 14:41:04
10071,James Hooper,HR,medium,106000,0,0.52,0.48,3,131,2,2023-06-28,,0,0,2025-05-02 14:41:04
10116,Collin Sparks,Marketing,low,396000,0,0.63,0.87,3,258,0,2025-08-06,,0,0,2025-05-02 14:41:04
10287,Matthew Dixon,Engineering,medium,302000,0,0.93,0.42,5,125,2,2022-12-21,,0,0,2025-05-02 14:41:04
10305,Terri Thompson,Engineering,high,495000,0,0.68,0.97,4,102,5,2020-08-20,,0,0,2025-05-02 14:41:04
10358,Kristin Turner,Operations,low,172000,0,0.75,0.91,4,105,3,2021-12-10,,0,0,2025-05-02 14:41:04
10508,Wendy James,HR,medium,248000,0,0.49,0.5,2,119,0,2025-02-14,,1,0,2025-05-02 14:41:04
10602,Dale Barrera,Engineering,medium,251000,0,0.99,0.45,3,258,10,2015-07-16,,1,0,2025-05-02 14:41:04
10862,Megan Reed,Marketing,low,169000,0,0.89,0.81,6,254,6,2019-08-01,,0,0,2025-05-02 14:41:04
10880,Sarah Lopez,Engineering,medium,241000,0,0.62,0.89,3,255,1,2024-07-13,,0,0,2025-05-02 14:41:04
11322,Jacob Wood,HR,high,303000,0,0.82,0.87,5,275,2,2023-03-14,,0,0,2025-05-02 14:41:04
11328,Tina Williams,Sales,medium,297000,0,0.65,0.95,5,102,1,2023-12-10,,0,0,2025-05-02 14:41:04
11458,Dean Winters,Sales,high,209000,0,0.87,0.58,4,125,2,2023-04-24,,0,0,2025-05-02 14:41:04
11500,Anthony Haas,Sales,high,351000,0,0.58,0.56,4,117,6,2019-09-06,,0,0,2025-05-02 14:41:04
11745,Wesley York,Engineering,low,542000,0,0.4,0.44,4,100,5,2020-02-15,,1,0,2025-05-02 14:41:04
12226,Wesley Smith,Operations,low,274000,0,0.77,0.52,2,272,3,2022-09-23,,1,0,2025-05-02 14:41:04
12395,Ann Collins,Engineering,medium,438000,0,0.61,0.58,4,106,5,2020-03-01,,0,0,2025-05-02 14:41:04
12915,Brian Simmons,Marketing,medium,268000,0,0.63,0.86,4,147,0,2024-11-13,,0,0,2025-05-02 14:41:04
13097,Kyle Stevens,Operations,medium,313000,0,0.9,0.93,1,266,2,2022-12-07,,0,0,2025-05-02 14:41:04
13156,Joshua Townsend,Operations,low,289000,0,0.34,0.53,1,260,8,2017-04-04,,0,0,2025-05-02 14:41:04
13224,Michael Howard,Marketing,high,328000,0,0.73,0.95,4,276,1,2024-10-01,,0,0,2025-05-02 14:41:04
13280,Jeffery Carter,Sales,low,497000,0,0.99,0.94,4,279,7,2018-08-27,,0,0,2025-05-02 14:41:04
13363,David Ortega MD,Operations,medium,207000,0,0.61,0.42,2,253,5,2020-10-24,,1,0,2025-05-02 14:41:04
13676,Thomas Hall,Sales,medium,386000,0,0.97,0.44,4,144,3,2022-02-17,,0,0,2025-05-02 14:41:04
13704,Tom Young,Sales,low,355000,0,0.56,0.53,1,268,2,2023-01-03,,0,0,2025-05-02 14:41:04
13833,Sean Hunt,Engineering,low,392000,0,0.84,0.51,2,280,6,2019-09-10,,0,0,2025-05-02 14:41:04
13899,Chase Torres,Engineering,low,236000,0,0.64,0.97,6,261,1,2023-11-04,,0,0,2025-05-02 14:41:04
14104,Leroy Tran,HR,medium,292000,0,0.65,0.84,5,148,0,2025-05-06,,0,0,2025-05-02 14:41:04
14238,Audrey Howard,Engineering,low,407000,0,0.71,0.97,3,139,0,2025-04-24,,0,0,2025-05-02 14:41:04
14396,Deborah Cannon,Sales,low,239000,0,0.95,0.53,3,255,2,2023-01-04,,0,0,2025-05-02 14:41:04
14434,Roberto Wheeler,Engineering,medium,227000,0,0.78,0.95,2,257,1,2024-07-20,,1,0,2025-05-02 14:41:04
14473,Brett Bryant,Operations,low,271000,0,0.67,0.55,3,143,6,2019-10-04,,0,0,2025-05-02 14:41:04
14577,Christina Burton,Marketing,medium,134000,0,0.46,0.45,5,146,7,2018-07-11,,0,0,2025-05-02 14:41:04
14947,Edward Sparks,Engineering,low,594000,0,0.8,0.92,3,278,4,2021-10-22,,0,0,2025-05-02 14:41:04
15029,Katie Harrison,HR,low,261000,0,0.66,0.6,6,277,4,2021-06-12,,0,0,2025-05-02 14:41:04
15168,Michelle Robles,Legal,medium,351000,0,0.65,0.49,6,133,2,2023-07-19,,0,0,2025-05-02 14:41:04
15322,Angela Clark,Legal,low,493000,0,0.35,0.98,4,112,3,2022-07-15,,0,0,2025-05-02 14:41:04
15371,Jeffrey Werner,Operations,low,269000,0,0.55,0.82,4,103,2,2023-06-16,,0,0,2025-05-02 14:41:04
15621,Emily Martin,Marketing,low,253000,0,0.74,0.49,5,117,6,2019-05-30,,0,0,2025-05-02 14:41:04
15662,Michael Santana,Sales,medium,241000,1,0.29,0.42,6,118,5,2020-06-16,2025-04-07,0,0,2025-05-02 14:41:04
15663,Stephanie Cruz,Engineering,medium,455000,0,0.94,0.84,3,274,1,2024-01-21,,1,0,2025-05-02 14:41:04
16014,Steven Graves,Operations,low,199000,0,0.75,0.48,7,253,3,2021-11-16,,0,1,2025-05-02 14:41:04
16129,Michael Bowen,Sales,medium,332000,1,0.16,0.42,3,269,3,2022-10-27,2025-04-08,0,0,2025-05-02 14:41:04
16713,Sarah Moore,Sales,low,232000,0,0.69,0.94,0,99,0,2024-11-10,,0,0,2025-05-02 14:41:04
16860,Patricia Williams,HR,medium,372000,0,0.74,0.51,6,141,1,2024-06-02,,0,0,2025-05-02 14:41:04
17361,Troy Williams,Sales,medium,229000,0,0.86,0.56,2,135,3,2021-11-10,,0,0,2025-05-02 14:41:04
17483,Susan Barnes,Marketing,high,440000,0,0.85,0.52,3,104,1,2024-05-27,,1,0,2025-05-02 14:41:04
17704,Jamie Moody,Marketing,medium,261000,0,0.98,0.9,5,268,1,2024-08-11,,1,0,2025-05-02 14:41:04
17828,Christopher Taylor,HR,low,268000,0,0.78,0.49,3,270,3,2021-12-30,,1,0,2025-05-02 14:41:04
18146,Kevin Kim,Marketing,low,375000,0,0.77,0.89,6,260,1,2024-09-18,,0,0,2025-05-02 14:41:04
18154,Jake Sloan,Marketing,low,185000,0,0.44,0.85,5,100,2,2023-07-23,,0,0,2025-05-02 14:41:04
18342,Patricia Humphrey,Marketing,low,275000,0,0.81,0.85,3,127,0,2025-07-21,,0,0,2025-05-02 14:41:04
18361,Lisa Oconnor,HR,high,210000,0,0.45,0.6,5,255,1,2024-07-09,,0,0,2025-05-02 14:41:04
18601,Daniel Hernandez,Marketing,medium,124000,1,0.25,0.85,7,252,4,2021-01-20,2025-04-03,0,0,2025-05-02 14:41:04
19131,Brianna Turner,Legal,medium,278000,0,0.77,0.59,2,136,3,2022-05-28,,0,0,2025-05-02 14:41:04
19289,Crystal Graham,Operations,medium,169000,0,0.74,0.86,4,250,1,2024-05-27,,0,0,2025-05-02 14:41:04
19301,Caroline Williams,HR,low,142000,0,0.59,0.82,4,276,4,2021-07-30,,0,0,2025-05-02 14:41:04
19373,Jason Gray,Sales,low,442000,0,0.87,0.9,3,96,3,2022-03-26,,1,0,2025-05-02 14:41:04
19726,Kevin Hernandez,Marketing,medium,362000,0,0.33,0.55,1,118,5,2020-10-06,,0,0,2025-05-02 14:41:04
20410,Sharon Daniels,Engineering,medium,289000,0,0.41,0.51,4,261,4,2021-03-13,,0,0,2025-05-02 14:41:04
20536,Stacey Bass,Sales,medium,156000,0,0.94,0.84,4,149,6,2019-09-21,,0,0,2025-05-02 14:41:04
21032,Kimberly Medina,Sales,low,494000,0,0.73,0.81,6,147,5,2020-01-04,,0,0,2025-05-02 14:41:04
21033,Jamie Malone,Sales,high,465000,0,0.63,0.59,7,276,3,2022-05-16,,0,0,2025-05-02 14:41:04
21257,Christopher Peterson,Operations,medium,91000,0,0.81,0.58,0,127,3,2022-04-12,,0,1,2025-05-02 14:41:04
21289,Timothy Lozano,Sales,medium,174000,0,0.83,0.88,3,131,4,2021-06-23,,0,0,2025-05-02 14:41:04
21374,Anna Morgan,Marketing,medium,209000,0,0.72,0.42,4,260,6,2018-11-13,,1,0,2025-05-02 14:41:04
21379,Jerry Ross DVM,Engineering,high,252000,0,0.63,0.43,5,143,1,2024-01-12,,0,0,2025-05-02 14:41:04
21635,Jeremiah Wilkins,Marketing,low,147000,0,0.56,0.97,1,145,5,2019-12-18,,0,0,2025-05-02 14:41:04
21676,Heather Colon,Sales,medium,192000,0,0.78,0.58,2,108,4,2021-10-28,,0,0,2025-05-02 14:41:04
21730,Jerry Anderson PhD,Marketing,high,311000,0,0.57,0.51,3,130,10,2014-11-26,,0,0,2025-05-02 14:41:04
21866,Jessica Morrow,Engineering,low,329000,0,0.52,0.58,5,259,9,2016-03-09,,1,0,2025-05-02 14:41:04
21926,Anthony Ramirez,Sales,medium,177000,0,0.62,0.56,5,252,3,2022-06-25,,1,0,2025-05-02 14:41:04
21969,Elizabeth Harrison,Sales,low,175000,0,0.72,0.52,2,271,2,2023-03-04,,0,1,2025-05-02 14:41:04
22174,Anthony Young,Operations,medium,184000,0,0.74,0.45,3,114,7,2018-04-20,,0,0,2025-05-02 14:41:04
22178,Angela Cherry,Operations,low,101000,0,0.9,0.91,3,126,3,2021-12-08,,0,0,2025-05-02 14:41:04
22299,Randy Conley,Legal,medium,165000,0,0.66,0.99,4,117,1,2024-04-11,,0,0,2025-05-02 14:41:04
22319,Dennis Riggs,Engineering,medium,517000,0,0.78,0.89,6,251,1,2024-02-27,,0,0,2025-05-02 14:41:04
22417,David Clark,Sales,low,466000,0,0.76,0.54,5,123,1,2024-09-05,,0,0,2025-05-02 14:41:04
22579,Sharon Delgado,Legal,medium,457000,0,0.84,0.46,5,97,1,2023-11-29,,0,0,2025-05-02 14:41:04
22643,Annette Crawford,HR,medium,171000,0,0.76,0.85,4,272,1,2024-03-27,,0,0,2025-05-02 14:41:04
22798,Eduardo Klein,Sales,low,340000,0,0.64,0.49,5,265,0,2025-01-02,,0,0,2025-05-02 14:41:04
23431,Tony Deleon,HR,low,320000,0,0.51,0.54,5,266,2,2022-11-23,,0,0,2025-05-02 14:41:04
24206,Stephanie Estrada,Marketing,high,433000,0,0.64,0.94,2,132,2,2023-08-13,,0,0,2025-05-02 14:41:04
24416,Nicolas Nichols,Sales,medium,210000,0,0.64,0.51,4,273,3,2022-07-08,,0,0,2025-05-02 14:41:04
24509,Pamela Phillips,Engineering,high,240000,0,0.78,0.57,3,97,4,2021-05-20,,0,0,2025-05-02 14:41:04
25050,Mary Schroeder,Marketing,low,255000,0,0.67,0.51,1,120,8,2017-04-25,,0,0,2025-05-02 14:41:04
25356,Tommy Smith,Engineering,medium,243000,0,0.78,0.89,4,280,0,2025-02-13,,1,0,2025-05-02 14:41:04
25890,Keith Mcclure DVM,Engineering,medium,334000,0,0.5,0.42,4,269,2,2022-12-24,,0,0,2025-05-02 14:41:04
25931,Tyler Greer,Sales,low,283000,0,0.66,0.81,3,120,5,2020-08-09,,0,0,2025-05-02 14:41:04
25957,Lisa Molina,Legal,low,277000,0,0.66,0.88,3,115,3,2022-06-19,,0,0,2025-05-02 14:41:04
